URL,DSLD ID,Product Name,Brand Name,Bar Code,Net Contents,Serving Size,Product Type [LanguaL],Supplement Form [LanguaL],Date Entered into DSLD,Market Status,Suggested Use
https://dsld.od.nih.gov/label/631,631,Echinacea Supreme,Gaia Herbs,7 51063 35200 0,1 fl. Oz.; 30 mL,40 Drop(s),Botanical [A1306],Liquid [E0165],2011-10-26,Off Market,Suggested useTake 40-60 drops of extract at onset in a small amount of water 4-6 times daily between meals.
https://dsld.od.nih.gov/label/632,632,Natural Laxative,Gaia Herbs RapidRelief,,90 Tablet(s),1 Tablet(s),Botanical [A1306],Tablet or Pill [E0155],2011-10-26,Off Market,Suggested UseAdults take one to three tablets with a glass of water in the evening or as directed by a health care professional. For occasional use only.
https://dsld.od.nih.gov/label/633,633,Gas & Bloating,Gaia Herbs RapidRelief,,50 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2011-10-26,Off Market,Suggested UseAdults take two capsules as needed for occasional use; or as directed by a qualified health care professional.
https://dsld.od.nih.gov/label/634,634,Liver Health,Gaia Herbs DailyWellness,7 51063 39900 5,60 Vegetarian Liquid Phyto-Cap(s)(TM),1 Capsule(s),Botanical [A1306],Capsule [E0159],2011-10-26,Off Market,Suggested UseTake 1 capsule 2 times daily between meals.
https://dsld.od.nih.gov/label/635,635,Sleep & Relax,Gaia Herbs RapidRelief,,50 Capsule(s),2 Capsule(s),Botanical [A1306],Capsule [E0159],2011-10-26,Off Market,Suggested UseAdults take two capsules before going to bed or as directed by a qualified health care professional.
https://dsld.od.nih.gov/label/636,636,Norwegian Cod Liver Oil,Solgar,0 33984 00940 0,100 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2011-10-26,Off Market,SUGGESTED USE: As a dietary supplement for adults; take one (1) softgel up to three (3) times daily; preferably at mealtime; or as directed by a healthcare practitioner.
https://dsld.od.nih.gov/label/637,637,Male Multiple,Solgar,0 33984 01744 3,60 Tablet(s),3 Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2011-10-26,Off Market,SUGGESTED USE: As a dietary supplement for adults; take three (3) tablets daily; preferably at mealtime; or as directed by a healthcare practitioner.
https://dsld.od.nih.gov/label/638,638,Attentive Child,Source Naturals,0 21078 01214 6,60 Chewable Wafer(s),1 Wafer(s),Other Combinations [A1325],Other (e.g. tea bag) [E0172],2011-10-26,Off Market,Directions: For ages 5 and up. Take as follows; depending on your child’s weight: <75 lb. = 1 to 2 wafers daily; 75 to 125 lb. = 2 to 3 wafers daily; >125 lb. = 3 to 4 wafers daily. Chew wafers thoroughly.
https://dsld.od.nih.gov/label/639,639,Huperzine A,Source Naturals,0 21078 02409 5,100 mcg; 60 Tablet(s),1 Tablet(s),Botanical [A1306],Tablet or Pill [E0155],2011-10-26,On Market,Suggested Use: 1 tablet daily.
https://dsld.od.nih.gov/label/640,640,NADH Coenzyme B-3,Source Naturals,0 21078 02076 9,30 Tab(s); 5 mg,1 Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2011-10-26,On Market,Suggested Use: 1 tablet daily in the morning; on an empty stomach; with water. Wait 30 minutes before eating.
https://dsld.od.nih.gov/label/641,641,Coenyzme Q10,Source Naturals,0 21078 01225 2,30 Softgel(s); 100 mg,1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2011-10-26,Off Market,Suggested Use: 1 softgel daily with a meal.
https://dsld.od.nih.gov/label/642,642,Myricetin 100 mg,Source Naturals,0 21078 01517 8,30 Tablet(s),1 Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2011-10-26,On Market,Suggested Use: 1 tablet daily with a meal.
https://dsld.od.nih.gov/label/643,643,NKO Neptune Krill Oil 500 mg,Source Naturals,0 21078 01713 4,60 Softgel(s),1 Softgel(s),Other Combinations [A1325],Softgel Capsule [E0161],2011-10-26,Off Market,Suggested Use: 2 softgels daily with the first meal for 30 days; then 1 softgel daily thereafter.
https://dsld.od.nih.gov/label/644,644,Pycnogenol And Grape Seed Extract 50 mg,Source Naturals,0 21078 00517 9,30 Tablet(s),2 Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2011-10-26,On Market,Suggested Use: 2 to 4 tablets daily.
https://dsld.od.nih.gov/label/645,645,Pycnogenol Complex,Source Naturals,0 21078 00370 0,30 Tablet(s),2 Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2011-10-26,On Market,Suggested Use: 2 to 4 tablets daily.
https://dsld.od.nih.gov/label/646,646,R-Lipoic Acid 100 mg,Source Naturals,0 21078 01663 2,30 Tablet(s),1 Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2011-10-26,On Market,Suggested Use: 1 tablet daily; preferably with meals.
https://dsld.od.nih.gov/label/647,647,R-Lipoic Acid 50 mg,Source Naturals,0 21078 01661 8,30 Tablet(s),1 Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2011-10-26,On Market,Suggested Use: 1 to 2 tablets daily; preferably with meals.
https://dsld.od.nih.gov/label/648,648,S.O.D. Super Oxide Dismutase,Source Naturals,0 21078 00612 1,90 Tablet(s),1 Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2011-10-26,Off Market,Suggested Use: 1 tablet twice daily between meals.
https://dsld.od.nih.gov/label/649,649,Ubiquinol CoQH 100 mg,Source Naturals,0 21078 02115 5,30 Softgel(s),1 Softgel(s),Non-Nutrient/Non-Botanical [A1309],Softgel Capsule [E0161],2011-10-26,Off Market,Suggested Use: 1 softgel daily with a meal.
https://dsld.od.nih.gov/label/650,650,Vanadium With Chromium,Source Naturals,0 21078 01835 3,90 Tablet(s),1 Tablet(s),Mineral [A1299],Tablet or Pill [E0155],2011-10-26,Off Market,Suggested Use: 1 tablet daily with food.  Do not exceed suggested use except as directed by your physician.
https://dsld.od.nih.gov/label/651,651,Vinpocetine,Source Naturals,0 21078 01398 3,60 Tablet(s); 10 mg,1 Tablet(s),Botanical [A1306],Tablet or Pill [E0155],2011-10-26,Off Market,Directed Use: 1 tablet 1 to 3 times daily with food.  Do not exceed three tablets per day.
https://dsld.od.nih.gov/label/652,652,Vitamin K2,Source Naturals,0 21078 01921 3,100 mcg; 30 Tablet(s),1 Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2011-10-26,Off Market,Suggested Use: 1 tablet daily; preferably with a meal.
https://dsld.od.nih.gov/label/653,653,Vanadyl Sulfate,Source Naturals,0 21078 01747 9,100 Tablet(s); 10 mg,1 Tablet(s),Mineral [A1299],Tablet or Pill [E0155],2011-10-26,Off Market,Suggested Use: 1 tablet daily with food.  Do not exceed suggested use.
https://dsld.od.nih.gov/label/654,654,Zeaxanthin With Lutein,Source Naturals,0 21078 01881 0,30 Capsule(s); 10 mg,1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2011-10-26,Off Market,Suggested Use: 1 capsule daily with a meal.
https://dsld.od.nih.gov/label/655,655,Zeaxanthin With Lutein,Source Naturals,0 21078 01882 7,60 Capsule(s); 10 mg,1 Capsule(s),Other Combinations [A1325],Capsule [E0159],2011-10-26,Off Market,Suggested Use: 1 capsule daily with a meal.
https://dsld.od.nih.gov/label/656,656,Age Management Resveratrol,Lee Haney's Nutritional Support Systems,0 92617 20265 6,60 Capsule(s),2 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Capsule [E0159],2011-11-25,On Market,SUGGESTED USE: As a dietary supplement; take two (2) capsules daily.
https://dsld.od.nih.gov/label/657,657,Age Management Ubiquinol,Lee Haney's Nutritional Support Systems,0 92617 11601 4,60 Softgel(s),1 Softgel(s),Non-Nutrient/Non-Botanical [A1309],Softgel Capsule [E0161],2011-11-25,On Market,SUGGESTED USE: As a dietary supplement; take one (1) capsule once or twice daily; or as directed by your healthcare provider.
https://dsld.od.nih.gov/label/658,658,Chewable Acidophilus With Bifidus Natural Strawberry Flavor,American Health,0 76630 05721 9,120 Wafer(s),1 Wafer(s),Non-Nutrient/Non-Botanical [A1309],Other (e.g. tea bag) [E0172],2011-11-25,Off Market,Directions: For adults; take one (1) wafer three times daily; preferably with a meal.
https://dsld.od.nih.gov/label/659,659,Ester-C 1000 mg With Citrus Bioflavonoids,American Health,0 76630 05475 1,90 Vegetarian Tablet(s),1 Vegetarian Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2011-11-25,On Market,Directions: For adults; take one (1) vegetarian tablet daily; preferably with a meal.
https://dsld.od.nih.gov/label/660,660,Ester-C 500 mg With Citrus Bioflavoinds Timed Release,American Health,0 76630 17347 6,90 Vegetarian Tablet(s),1 Vegetarian Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2011-11-25,On Market,Directions: For adults; take one (1) vegetarian tablet two times daily; preferably with a meal.
https://dsld.od.nih.gov/label/661,661,Echinacea Goldenseal Propolis Throat Spray,Gaia Herbs,7 51063 36140 8,1 fl. Oz.; 30 mL,3 Spray(s),Botanical [A1306],Liquid [E0165],2011-11-25,Off Market,Shake well before using. Spray extract into back of the throat 3-5 times every 10-15 minutes as needed. For short term use up to 4 hours per day. Suggested Use Use only as directed on label.
https://dsld.od.nih.gov/label/662,662,Certified Organic Valerian Root,Gaia Organics,7 51063 31160 1,1 fl. Oz.; 30 mL,30 Drop(s) [1 mL],Botanical [A1306],Liquid [E0165],2011-11-25,Off Market,Shake well before using. Suggested Use Take 30-40 drops of extract in a small amount of water twice within 1 hour before bedtime. Use only as directed on label.
https://dsld.od.nih.gov/label/663,663,Valerian Root Alcohol Free Extract,Gaia Herbs,7 51063 35340 3,1 fl. Oz.; 30 mL,30 Drop(s),Botanical [A1306],Liquid [E0165],2011-11-25,Off Market,Shake well before using. Suggested Use Take 30-40 drops of extract in a small amount of water twice within 1 hour before bedtime. Use only as directed on label.
https://dsld.od.nih.gov/label/664,664,Certified Organic Passionflower Vine,Gaia Organics,7 51063 30860 1,1 fl. Oz.; 30 mL,40 Drop(s) [1.3 ml],Botanical [A1306],Liquid [E0165],2011-11-25,Off Market,Suggested Use Take 40-60 drops of extract in a small amount of water 3 times daily between meals. Shake well before using. Use only as directed on label.
https://dsld.od.nih.gov/label/665,665,SAM-e 200 mg,GNC,0 48107 05683 4,30 Tablet(s),1 Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2011-10-26,On Market,Directions: Take one tablet in the morning and one tablet in the afternoon for the first week. If after the first week the desired benefits are not achieved; then you may require a higher level of supplementation. Gradually increase the number of tablets up to eight tablets in divided dose of two tablets (400mg) throughout the day until benefits are achieved. Do not exceed eight tablets daily.
https://dsld.od.nih.gov/label/666,666,SAM-e 400 mg,GNC,,30 Tablet(s),1 Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2011-10-26,On Market,Directions For Adult Use Only: As a dietary supplement; take one tablet in the morning and one tablet in the afternoon for the first week. If after the first week the desired benefits are not achieved; then you may require a higher level of supplementation. Gradually increase the number of tablets up to four tablets in divided doses of two tablets (800 mg) throughout the day until benefits are achieved. Do not exceed four tablets daily.
https://dsld.od.nih.gov/label/667,667,Melatonin 3,GNC,0 48107 04092 5,60 Tablet(s),1 Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2011-10-26,Off Market,Directions: As a dietary supplement; take one tablet daily.
https://dsld.od.nih.gov/label/668,668,Chewable C 500 mg Fruit Flavor,GNC,0 48107 03119 0,90 Vegetarian Tablet(s),1 Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2011-10-26,Off Market,Directions: As a dietary supplement; chew one or two tablets daily followed by a liquid.
https://dsld.od.nih.gov/label/669,669,Chewable C 500 mg Fruit Flavor,GNC,0 48107 03125 1,180 Vegetarian Tablet(s),1 Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2011-10-26,Off Market,Directions: As a dietary supplement; chew one or two tablets daily followed by a liquid.
https://dsld.od.nih.gov/label/670,670,Chewable C 100 mg Fruit Flavor,GNC,0 48107 03120 6,180 Vegetarian Tablet(s),1 Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2011-10-26,Off Market,Directions: As a dietary supplement; chew one to five tablets daily followed by a liquid.
https://dsld.od.nih.gov/label/671,671,Chewable C 100 mg Fruit Flavor,GNC,0 48107 03121 3,360 Tablet(s),1 Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2011-10-26,Off Market,Directions: As a dietary supplement; chew one to five tablets daily followed by a liquid.
https://dsld.od.nih.gov/label/672,672,Salmon Oil 1000,GNC,0 48107 03204 3,180 Soft Gel Capsule(s),1 Softgel(s),Fat/Fatty Acid [A1310],Softgel Capsule [E0161],2011-10-26,On Market,Directions: As a dietary supplement; take one or two softgel capsules daily with each meal.
https://dsld.od.nih.gov/label/673,673,Chewable C 500 mg Sugar Free Cherry Flavor,GNC,0 48107 03401 6,90 Vegetarian Tablet(s),1 Tablet(s),Botanical with Nutrients [A1317],Tablet or Pill [E0155],2011-10-26,On Market,Directions: As a dietary supplement; chew one or two tablets daily followed by a liquid.
https://dsld.od.nih.gov/label/674,674,Melatonin 1 Cherry Flavor,GNC,0 48107 04815 0,60 Vegetarian Tablet(s),1 Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2011-10-26,On Market,Directions: As a dietary supplement; take one tablet before bedtime; allowing it to dissolve slowly under the tongue. Do not exceed three tablets in any 24 hours period. Read warning label prior to use.
https://dsld.od.nih.gov/label/675,675,Melatonin 1 Cherry Flavor,GNC,0 48107 04814 3,120 Vegetarian Tablet(s),1 Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2011-10-26,On Market,Directions: As a dietary supplement; take one tablet before bedtime allowing it to dissolve slowly under the tongue. Do not exceed three tablets in any 24 hour period. Read warning label prior to use.
https://dsld.od.nih.gov/label/676,676,Magnesium 500,GNC,0 48107 03766 6,120 Capsule(s),1 Capsule(s),Mineral [A1299],Capsule [E0159],2011-10-26,Off Market,Directions: As a dietary supplement; take one capsule daily.
https://dsld.od.nih.gov/label/677,677,Solotron 50 Plus,GNC Multivitamin,,90 Caplet(s),2 Caplet(s),Other Combinations [A1325],Other (e.g. tea bag) [E0172],2011-10-26,On Market,Directions: As a dietary supplement; take two caplets daily with food.
https://dsld.od.nih.gov/label/678,678,Multi Mega Minerals,GNC,0 48107 03426 9,100 Caplet(s),2 Caplet(s),Other Combinations [A1325],Unknown [E0177],2011-10-26,On Market,Directions: As a dietary supplement; take two caplets daily with food.
https://dsld.od.nih.gov/label/679,679,Vitamin C 1000 With Bioflavonoids And Rose Hips,GNC,0 48107 04809 9,90 Vegetarian Caplet(s),1 Caplet(s),Botanical with Nutrients [A1317],Unknown [E0177],2011-10-26,Off Market,Directions: As a dietary supplement; take one caplet daily.
https://dsld.od.nih.gov/label/680,680,Vitamin C 1000 With Bioflavonoids And Rose Hips,GNC,0 48107 04808 2,180 Vegetarian Caplet(s),1 Caplet(s),Botanical with Nutrients [A1317],Unknown [E0177],2011-10-26,Off Market,Directions: As a dietary supplement; take one caplet daily.
https://dsld.od.nih.gov/label/681,681,Vitamin C 1000 With Bioflavonoids And Rose Hips,GNC,0 48107 04805 1,360 Vegetarian Caplet(s),1 Caplet(s),Botanical with Nutrients [A1317],Unknown [E0177],2011-10-26,Off Market,Directions: As a dietary supplement; take one caplet daily.
https://dsld.od.nih.gov/label/682,682,Chewable Mega Teen Berry Flavor,GNC Teens,,60 Wafer(s),2 Wafer(s),Other Combinations [A1325],Unknown [E0177],2011-10-26,On Market,Directions: As a dietary supplement; chew two wafers daily followed by a liquid.
https://dsld.od.nih.gov/label/683,683,MultiBite Plus Minerals And Calcium,GNC Kids,0 48107 06916 2,30 Tablet(s),0.5 Tablet(s) [for Children Under 4 Years of Age]; 1 Tablet(s) [Adults and Children 4 or More Years of Ave],Botanical with Nutrients [A1317],Tablet or Pill [E0155],2011-10-26,On Market,Directions: As a dietary supplement; chew one tablet daily followed by a liquid. Children under age 4; break tablet in half.
https://dsld.od.nih.gov/label/684,684,Triple Lecithin 1200 mg,GNC,0 48107 03795 6,90 Soft Gel Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Softgel Capsule [E0161],2011-10-26,Off Market,Directions: As a dietary supplement; take one or two capsules daily with each meal.
https://dsld.od.nih.gov/label/685,685,Triple Lecithin 1200 mg,GNC,0 48107 04198 4,180 Soft Gel Capsule(s),1 Capsule(s),Non-Nutrient/Non-Botanical [A1309],Softgel Capsule [E0161],2011-10-26,Off Market,Directions: As a dietary supplement; take one or two capsules daily with each meal.
https://dsld.od.nih.gov/label/686,686,Vitamin B-12 1500 mcg,GNC,0 48107 04078 9,90 Capsule(s),1 Capsule(s),Vitamin [A1302],Capsule [E0159],2011-10-26,On Market,Directions: As a dietary supplement; take one capsule daily.
https://dsld.od.nih.gov/label/687,687,Solotron,GNC Multi,0 48107 02349 2,90 Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2011-10-26,On Market,Directions: As a dietary supplement; take one tablet daily with food.
https://dsld.od.nih.gov/label/688,688,Solotron,GNC Multi,0 48107 02350 8,240 Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2011-10-26,On Market,Directions: As a dietary supplement; take one tablet daily with food.
https://dsld.od.nih.gov/label/689,689,Solotron Without Iron,GNC Multi,0 48107 02339 3,90 Tablet(s),1 Tablet(s),Other Combinations [A1325],Tablet or Pill [E0155],2011-10-26,On Market,Directions: As a dietary supplement; take one tablet daily with food.
https://dsld.od.nih.gov/label/690,690,DMAE 250,GNC,0 48107 05088 7,60 Tablet(s),1 Tablet(s),Non-Nutrient/Non-Botanical [A1309],Tablet or Pill [E0155],2011-10-26,On Market,Directions: As a dietary supplement; take one to four tablets daily.
https://dsld.od.nih.gov/label/691,691,Certified Organic Milk Thistle Seed,Gaia Organics,7 51063 32250 8,1 fl. Oz.; 30 mL,30 Drop(s) [30 drops (1 mL)],Botanical [A1306],Liquid [E0165],2011-10-26,Off Market,Shake well before using. Suggested Use Take 30-40 drops of extract in a small amount of water 3-4 times daily between meals. Use only as directed on label.
